Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target,target_z
2012-04-16,18.31406863,18.32067241,17.35912990,17.41556740,1050786800,-0.04235649,-0.07641787,-0.09230809,0.02179054,-1.12044613,39.79172610,0.44932896,0.65774880,-0.20841983,20.77280505,6.28627987,0.01235896,1,1
2012-04-17,17.37985439,18.31227769,17.16881247,18.30327225,1025528000,0.04971537,-0.02120980,-0.03027317,0.02549699,-0.12677269,48.44390517,0.41146800,0.60849264,-0.19702464,20.74847344,5.97518346,0.01019326,0,0
2012-04-18,18.42393804,18.61997019,18.09341594,18.26243019,954531200,-0.00223390,0.00512498,-0.02893640,0.02464982,-0.17885427,46.94332480,0.37385770,0.56156565,-0.18770795,20.67673089,5.05790567,0.00657738,0,0
2012-04-19,18.01867446,18.15406548,17.54735825,17.63501740,834719200,-0.03495940,0.01252207,-0.05840311,0.02660662,-0.82568460,43.20364870,0.29008043,0.50726861,-0.21718817,20.54260594,2.46928647,0.00179695,0,0
2012-04-20,17.75329380,17.85055958,17.12407228,17.20092392,1030985200,-0.02492345,-0.06211676,-0.05475787,0.02609191,-1.09787666,42.14331258,0.18650868,0.44311662,-0.25660795,20.75378069,2.90456852,-0.00597154,0,0
2012-04-23,17.12977780,17.31169985,16.70979601,17.16249847,966529200,-0.00223642,-0.06211927,-0.01463780,0.02579005,-0.99341112,34.49004991,0.10017198,0.37452769,-0.27435572,20.68922207,1.71534844,-0.01456373,0,0
2012-04-24,16.88962193,17.04212445,16.66116877,16.81967545,1076149200,-0.02017732,-0.04733719,-0.08453050,0.02596418,-1.06371226,27.29262509,0.00404000,0.30043015,-0.29639016,20.79665495,1.41430750,-0.02199163,1,1
2012-04-25,18.48158525,18.55243275,18.19219110,18.31227112,905777600,0.08502203,0.06260829,0.00272543,0.04018365,0.05332811,46.36307327,0.04774434,0.24989299,-0.20214865,20.62430436,0.39207799,-0.02429724,0,0
2012-04-26,18.44046235,18.45307190,18.07601849,18.24323082,536068400,-0.00377729,0.06106742,0.03390755,0.04017369,0.01297430,43.15095961,0.07593405,0.21510120,-0.13916715,20.09977232,-2.12225547,-0.02598230,0,0
2012-04-27,18.16427053,18.19759242,18.02707748,18.10212708,406722400,-0.00776465,0.07348009,0.05106635,0.03919763,-0.08519222,41.33777377,0.08589852,0.18926067,-0.10336214,19.82364145,-3.44588312,-0.02579924,0,0
2012-04-30,17.94602178,17.96403426,17.50172361,17.53114319,506144800,-0.03205054,-0.04359248,0.02125223,0.03809088,-0.48448928,39.05140450,0.04717797,0.16084413,-0.11366615,20.04233335,-2.26547340,-0.02391243,0,0
2012-05-01,17.55877019,17.91480818,17.44859662,17.47561455,610999200,-0.00317246,-0.04298764,0.03825710,0.03397211,-0.47675349,39.12660437,0.01187409,0.13105012,-0.11917604,20.23060621,-1.41272094,-0.02552727,1,0
